W,L,yearID,nameGiven,NameLast,teamID
54,83,1919,Wesley Branch,Rickey,SLN
54,83,1960,Louis,Boudreau,CHN
54,88,1972,Donald William,Zimmer,SDN
54,98,1899,Arthur Albert,Irwin,WAS
54,98,1909,Roger Philip,Bresnahan,SLN
54,99,1905,James Robert,McAleer,SLA
54,100,1923,Frederick Francis,Mitchell,BSN
54,100,1936,James,Wilson,PHI
54,100,1940,Cornelius Alexander,Mack,PHA
54,100,1953,Martin Whiteford,Marion,SLA
54,100,1954,James Joseph,Dykes,BAL
54,100,1972,Theodore Samuel,Williams,TEX
54,101,1988,Frank,Robinson,BAL
54,107,1977,Roy Thomas,Hartsfield,TOR
54,108,1979,Rufus James,Marshall,OAK
54,108,1998,James Richard,Leyland,FLO
53,26,1883,Timothy Paul,Sullivan,SL4
53,36,1922,William Boyd,McKechnie,PIT
53,46,1932,Rogers,Hornsby,CHN
53,51,1975,William Charles,Virdon,NYA
53,52,1985,Earl Sidney,Weaver,BAL
53,55,1894,Albert C.,Buckenberger,PIT
53,57,1885,Frank Carter,Bancroft,PRO
53,59,1885,James Abner,Hart,LS2
53,60,1994,Jay Thomas,Kelly,MIN
53,61,1994,James Richard,Leyland,PIT
53,61,1994,Joseph Paul,Torre,SLN
53,62,1908,James Thomas,McGuire,BOS
53,62,1994,George Lee,Anderson,DET
53,62,1994,Philip Mason,Garner,ML4
53,64,1915,Leo Christopher,Magee,BRF
53,64,1994,Don Edward,Baylor,COL
53,65,1993,David Allen,Johnson,CIN
53,67,2013,Charles Fuqua,Manuel,PHI
53,71,1918,George Tweedy,Stallings,BSN
53,71,1946,James Luther,Sewell,SLA
53,76,1985,Robert John,Valentine,TEX
53,86,1901,Thomas Joseph,Loftus,CHN
53,87,2014,Ronald,Washington,TEX
53,90,1938,Charles Evard,Street,SLA
53,94,2002,Jeron Kennis,Royster,MIL
53,99,1938,Cornelius Alexander,Mack,PHA
53,100,1910,Frederick Lovett,Lake,BSN
53,100,1921,Cornelius Alexander,Mack,PHA
53,100,1922,Frederick Francis,Mitchell,BSN
53,100,1924,David James,Bancroft,BSN
53,100,1936,Cornelius Alexander,Mack,PHA
53,101,1908,Patrick Joseph,Donovan,BRO
53,101,1949,James Wren,Taylor,SLA
53,101,1954,Fred Girard,Haney,PIT
53,101,1955,Charles Walter,Dressen,WS1
53,109,1964,Charles Dillon,Stengel,NYN
53,109,1979,Roy Thomas,Hartsfield,TOR
53,109,1996,David Gus,Bell,DET
52,14,1876,Albert Goodwill,Spalding,CHN
52,18,1874,William Henry,Wright,BS1
52,32,1882,William Henry,Wright,PRO
52,42,1978,Alfred Manuel,Martin,NYA
52,45,1883,James Henry,O'Rourke,BFN
52,45,1883,John Joseph,Gerhardt,LS2
52,46,1897,Thomas Tarlton,Brown,WAS
52,49,1923,Leo Alexander,Fohl,SLA
52,51,1981,David,Garcia,CLE
52,59,1966,Robert Randall,Bragan,ATL
52,59,1996,Marcel Ernest,Lachemann,CAL
52,60,1999,Philip Mason,Garner,MIL
52,61,1958,George Robert,Tebbetts,CIN
52,62,1994,Kevin Curtis,Kennedy,TEX
52,64,1983,Frank Oliver,Howard,NYN
52,69,1967,Alvin Ralph,Dark,KC1
52,72,1950,John Michael,Corriden,CHA
52,76,1918,Cornelius Alexander,Mack,PHA
52,79,1977,James David,Bristol,ATL
52,83,1902,John Francis,Dwyer,DET
52,85,1901,George Stacey,Davis,NY1
52,85,1998,David Gus,Bell,DET
52,87,1901,John Alexander,McPhee,CIN
52,98,1906,John James,McCloskey,SLN
52,98,1945,Cornelius Alexander,Mack,PHA
52,100,1904,Hugh,Duffy,PHI
52,101,1907,John James,McCloskey,SLN
52,101,1912,John,Kling,BSN
52,102,1930,Charles F.,Wagner,BOS
52,102,1930,Burton Edwin,Shotton,PHI
52,102,1950,Cornelius Alexander,Mack,PHA
52,102,1951,James Wren,Taylor,SLA
52,102,1956,Louis,Boudreau,KC1
52,110,1969,Gene William,Mauch,MON
52,110,1969,Preston,Gomez,SDN
51,33,1884,James Andrew,Williams,SL4
51,37,2008,Clarence Edwin,Gaston,TOR
51,50,1987,Lee Constantine,Elia,PHI
51,56,2005,Lee Louis,Mazzilli,BAL
51,61,1991,Thomas William,Runnells,MON
51,63,1994,Anthony,LaRussa,OAK
51,64,1994,Rene George,Lachemann,FLO
51,67,1952,Charles John,Grimm,BSN
51,67,1955,Harry William,Walker,SLN
51,70,1984,Vernon Fred,Rapp,CIN
51,74,2010,Louis Victor,Piniella,CHN
51,78,1918,John Charles,Hendricks,SLN
51,78,1937,Charles Walter,Dressen,CIN
51,82,1999,Terry Lee,Collins,ANA
51,83,1957,Harry Arthur,Lavagetto,WS1
51,99,1913,Miller James,Huggins,SLN
51,101,1948,Theodore Amar,Lyons,CHA
51,102,1914,Joseph Leo,Birmingham,CLE
51,103,1905,Frederick,Tenney,BSN
51,103,1927,William Francis,Carrigan,BOS
51,103,1927,John Phalen,McInnis,PHI
51,103,1954,Edwin David,Joost,PHA
51,111,1963,Charles Dillon,Stengel,NYN
51,111,2013,Marquis Donnell,Porter,HOU
50,46,1975,John Aloysius,McKeon,KCA
50,49,1974,Edwin Lee,Mathews,ATL
50,50,1985,Raymond Roger,Miller,MIN
50,56,1981,Robert Joe,Cox,ATL
50,63,1914,Mordecai Peter Centennial,Brown,SLF
50,71,1985,George Edwin,Haas,ATL
50,75,1893,William Harrison,Barnie,LS3
50,84,1913,George Thomas,Stovall,SLA
50,85,1888,Harrison Leslie,Spence,IN3
50,102,1912,Harry Sterling,Wolverton,NYA
50,103,1940,James Thompson,Prothro,PHI
50,104,1923,Arthur,Fletcher,PHI
50,104,1949,Joseph Anthony,Kuhel,WS1
50,104,1953,Fred Girard,Haney,PIT
49,18,1875,John Dickson,McBride,PH1
49,21,1884,Samuel Newhall,Crane,CNU
49,37,1996,William Ellis,Russell,LAN
49,43,1887,Michael Joseph,Kelly,BSN
49,44,1888,William Henry,Watkins,DTN
49,46,1960,Joseph Lowell,Gordon,CLE
49,52,1968,Harry William,Walker,HOU
49,62,1982,William Charles,Virdon,HOU
49,63,1994,Louis Victor,Piniella,SEA
49,64,1990,Carl Harrison,Merrill,NYA
49,64,1994,Thomas Lynn,Trebelhorn,CHN
49,68,1977,Joseph Paul,Torre,NYN
49,77,2002,Antonio Francesco,Pena,KCA
49,86,1903,Charles Louis,Zimmer,PHI
49,87,1970,Donald Joseph,Gutteridge,CHA
49,88,1934,James Joseph,Dykes,CHA
49,102,1906,Frederick,Tenney,BSN
49,102,1907,Joseph D.,Cantillon,WS1
49,102,1932,Lewis Albert,Fonseca,CHA
49,105,1908,John James,McCloskey,SLN
49,105,1943,Cornelius Alexander,Mack,PHA
49,105,1946,Cornelius Alexander,Mack,PHA
48,20,1978,Robert Granville,Lemon,NYA
48,26,2004,Philip Mason,Garner,HOU
48,33,1948,Burton Edwin,Shotton,BRO
48,34,1968,Earl Sidney,Weaver,BAL
48,34,1981,Eugene Richard,Michael,NYA
48,47,1951,Thomas Francis,Holmes,BSN
48,51,1933,Walter Perry,Johnson,CLE
48,57,1960,Michael Franklin,Higgins,BOS
48,58,1965,Louis Frank,Klein,CHN
48,59,1968,Robert Ralph,Skinner,PHI
48,65,1977,Alvin Ralph,Dark,SDN
48,70,1886,Robert Vavasour,Ferguson,NY4
48,83,1886,William Harrison,Barnie,BL2
48,89,1901,Hugh,Duffy,MLA
48,104,1905,Edward Hugh,Hanlon,BRO
48,106,1920,Cornelius Alexander,Mack,PHA
47,21,1876,Robert Vavasour,Ferguson,HAR
47,30,1983,Paul Francis,Owens,PHI
47,33,1961,John Joseph,Keane,SLN
47,37,1880,James,McCormick,CL2
47,41,1998,Glenn Edward,Hoffman,LAN
47,45,1980,George Irvin,Bamberger,ML4
47,51,1938,Gordon Stanley,Cochrane,DET
47,52,1934,Harold Joseph,Traynor,PIT
47,52,2011,Robert Paul,Melvin,OAK
47,57,1972,Chalmer Luman,Harris,ATL
47,60,1943,Charles Dillon,Stengel,BSN
47,62,2001,Jeffrey Allen,Torborg,MON
47,64,2004,Carlos,Tosca,TOR
47,65,1884,Michael B.,Scanlon,WSU
47,70,1994,James David,Riggleman,SDN
47,80,1975,Preston,Gomez,HOU
47,91,1973,Dorrel Norman Elvert,Herzog,TEX
47,105,1925,Leo Alexander,Fohl,BOS
47,107,1910,John Joseph,O'Connor,SLA
47,107,1915,Franz Otto,Knabe,BLF
47,107,1961,Gene William,Mauch,PHI
46,28,1999,Lawrence Edward,Dierker,HOU
46,31,1988,Joseph Michael,Morgan,BOS
46,32,1879,John Edgar,Clapp,BFN
46,39,1898,William Michael,Joyce,NY1
46,40,1958,Joseph Lowell,Gordon,CLE
46,44,1964,George Robert,Tebbetts,CLE
46,44,1972,Leo Ernest,Durocher,CHN
46,45,1933,Charles Evard,Street,SLN
46,46,2005,Jerry Austin,Narron,CIN
46,46,2010,Edwin,Rodriguez,FLO
46,48,1935,Walter Perry,Johnson,CLE
46,50,1883,John Edgar,Clapp,NY1
46,50,1960,Thomas Clancy,Sheehan,SFN
46,56,1981,Charles William,Tanner,PIT
46,56,1986,Eugene Richard,Michael,CHN
46,58,1884,Charles Hazen,Morton,TL1
46,58,2003,Robert Raymond,Boone,CIN
46,60,1892,Arthur Albert,Irwin,WAS
46,60,1979,Donald Eulon,Kessinger,CHA
46,64,1970,Robert Granville,Lemon,KCA
46,66,1885,John Francis,Morrill,BSN
46,76,1887,John H.,Gaffney,WS8
46,78,1993,George Dallas,Green,NYN
46,107,1926,Leo Alexander,Fohl,BOS
45,33,2007,Dudley Michael,Hargrove,SEA
45,34,1986,Anthony,LaRussa,OAK
45,35,1924,John Joseph,McGraw,NY1
45,36,1938,Charles John,Grimm,CHN
45,38,1881,James Henry,O'Rourke,BFN
45,39,1882,James Henry,O'Rourke,BFN
45,39,1882,John Francis,Morrill,BSN
45,41,1992,Robert John,Valentine,TEX
45,48,1988,Louis Victor,Piniella,NYA
45,49,1961,Sabath Anthony,Mele,MIN
45,51,1986,James Louis,Fregosi,CHA
45,59,1977,Jeffrey Allen,Torborg,CLE
45,60,1988,James Robert,Snyder,SEA
45,61,1907,James Thomas,McGuire,BOS
45,78,1978,John Aloysius,McKeon,OAK
45,79,1915,Leo Alexander,Fohl,CLE
45,87,1894,Gustavus Heinrich,Schmelz,WAS
45,103,1938,James,Wilson,PHI
45,106,1939,James Thompson,Prothro,PHI
45,107,1911,Roderick John,Wallace,SLA
44,27,1884,William Henry,White,CN2
44,27,1938,Charles Leo,Hartnett,CHN
44,34,1919,Leo Alexander,Fohl,CLE
44,36,1959,William Frederick,Jurges,BOS
44,37,1981,Richard Hirschfeld,Williams,MON
44,42,1982,Eugene Richard,Michael,NYA
44,44,2004,James Francis,Williams,HOU
44,51,1975,Alfred Manuel,Martin,TEX
44,52,1960,James Joseph,Dykes,DET
44,56,1948,John Henry,Neun,CIN
44,64,1885,James H.,Gifford,NY4
44,64,1969,Robert Ralph,Skinner,PHI
44,107,1911,Frederick,Tenney,BSN
43,16,1873,William Henry,Wright,BS1
43,37,1968,Henry Albert,Bauer,BAL
43,41,2007,John Lowell,McLaren,SEA
43,42,1983,Patrick,Corrales,PHI
43,42,1988,John Francis,McNamara,BOS
43,45,1929,William Harold,Southworth,SLN
43,52,1979,Jeffrey Allen,Torborg,CLE
43,56,1997,Charles Ray,Knight,CIN
43,57,1891,Michael Joseph,Kelly,CN3
43,69,1962,Charles,Metro,CHN
43,69,2005,David Gus,Bell,KCA
43,79,1886,Gustavus Heinrich,Schmelz,SL5
43,85,1892,Edward Hugh,Hanlon,BLN
43,85,1895,Gustavus Heinrich,Schmelz,WAS
43,85,1976,Karl Otto,Kuehl,MON
43,94,1903,Patrick Joseph,Donovan,SLN
43,94,1903,Thomas Joseph,Loftus,WS1
43,109,1915,Cornelius Alexander,Mack,PHA
43,109,1928,Burton Edwin,Shotton,PHI
43,111,1939,Fred Girard,Haney,SLA
43,111,1941,James Thompson,Prothro,PHI
43,119,2003,Alan Stuart,Trammell,DET
42,18,1877,William Henry,Wright,BSN
42,34,1976,Donald William,Zimmer,BOS
42,36,1882,Frederick C.,Dunlap,CL2
42,38,1882,Dennis Joseph,Mack,LS2
42,41,1882,Frank Carter,Bancroft,DTN
42,42,1967,Harry William,Walker,PIT
42,50,1900,Oliver Wendell,Tebeau,SLN
42,51,1945,Robert Hunter,Coleman,BSN
42,54,1995,Michael,Jorgensen,SLN
42,54,2015,Patrick Thomas,Murphy,SDN
42,56,1892,Nathaniel Frederick,Pfeffer,LS3
42,61,1952,Martin Whiteford,Marion,SLA
42,61,1971,Alvin Ralph,Dark,CLE
42,62,1949,Frank Francis,Frisch,CHN
42,64,1984,Frank,Robinson,SFN
42,70,2010,Wilbur Donald,Wakamatsu,SEA
42,79,1963,Gilbert Raymond,Hodges,WS2
42,79,1988,Russell Eugene,Nixon,ATL
42,109,1942,John Bernard,Lobert,PHI
42,110,1909,Joseph D.,Cantillon,WS1
42,112,1952,William Adam,Meyer,PIT
41,19,1878,William Henry,Wright,BSN
41,21,1879,Adrian Constantine,Anson,CHN
41,25,1975,Dorrel Norman Elvert,Herzog,KCA
41,34,1882,George Warren,Latham,PH4
41,35,1996,Thomas Charles,Lasorda,LAN
41,38,1948,Leo Ernest,Durocher,NY1
41,39,2007,Peter,Mackanin,CIN
41,42,1880,Robert Vavasour,Ferguson,TRN
41,43,1881,Frank Carter,Bancroft,DTN
41,43,1972,Francis Ralph,Quilici,MIN
41,45,1976,Darrell Dean,Johnson,BOS
41,52,1974,Carroll Walter,Lockman,CHN
41,55,1886,Lewis,Simmons,PH4
41,55,1921,John Joseph,Evers,CHN
41,61,1924,John Joseph,Evers,CHA
41,62,1981,Joseph Paul,Torre,NYN
41,68,1885,William Harrison,Barnie,BL2
41,69,1981,Frank Oliver,Howard,SDN
41,74,1912,George Thomas,Stovall,SLA
40,21,1919,Tristram E.,Speaker,CLE
40,28,1988,Alfred Manuel,Martin,NYA
40,30,1913,William Francis,Carrigan,BOS
40,35,1996,John,Boles,FLO
40,37,1954,Stephen Francis,O'Neill,PHI
40,39,1966,Francis Michael,Skaff,DET
40,40,1928,Russell Aubrey,Blackburne,CHA
40,43,1880,Frank Carter,Bancroft,WOR
40,43,2011,David Allen,Johnson,WAS
40,44,1880,William Henry,Wright,BSN
40,48,1986,Richard Dalton,Howser,KCA
40,50,2011,John Aloysius,McKeon,FLO
40,53,2007,David Michael,Trembley,BAL
40,57,1990,Robert Joe,Cox,ATL
40,58,1883,John Curtis,Chapman,DTN
40,60,1983,Michael Dennis,Ferraro,CLE
40,64,1884,George J.,Taylor,BR3
40,70,1964,Fred Melvin,McGaha,KC1
40,89,1893,James Henry,O'Rourke,WAS
40,120,1962,Charles Dillon,Stengel,NYN
39,8,1872,William Henry,Wright,BS1
39,17,1876,Samuel Mason,Graffen,SL3
39,26,1972,Carroll Walter,Lockman,CHN
39,29,1875,Richard J.,Pearce,SL2
39,31,1876,William Henry,Wright,BSN
39,35,1959,Frederick Charles,Hutchinson,CIN
39,37,1900,George Stacey,Davis,NY1
39,38,1966,James David,Bristol,CIN
39,39,1882,Albert George,Pratt,PT1
39,39,1967,Daniel Edward,Murtaugh,PIT
39,41,1890,Albert C.,Buckenberger,CL6
39,41,1913,Garland,Stahl,BOS
39,42,1977,Norman Burt,Sherry,CAL
39,45,1881,Robert Vavasour,Ferguson,TRN
39,45,1958,Edward Mayo,Smith,PHI
39,47,1996,Rene George,Lachemann,FLO
39,47,2002,Charles Fuqua,Manuel,CLE
39,50,1992,John David,Wathan,CAL
39,53,1943,Stanley Raymond,Harris,PHI
39,57,1976,Richard Hirschfeld,Williams,CAL
39,59,1952,James Luther,Sewell,CIN
39,65,1980,Darrell Dean,Johnson,SEA
39,73,1884,William Henry,Wright,PHI
39,80,1937,Cornelius Alexander,Mack,PHA
39,82,2012,James Bradley,Mills,HOU
39,83,1928,Rogers,Hornsby,BSN
39,92,1887,James Andrew,Williams,CL3
39,111,1898,Timothy Carroll,Hurst,SLN
38,13,1890,Gustavus Heinrich,Schmelz,CL6
38,23,1999,Lawrence Edward,Dierker,HOU
38,25,1974,Clyde Edward,King,ATL
38,27,1892,Albert C.,Buckenberger,PIT
38,28,1979,David,Garcia,CLE
38,35,1980,Dorrel Norman Elvert,Herzog,SLN
38,37,1885,Charles H.,Byrne,BR3
38,37,2011,James David,Riggleman,WAS
38,40,1887,Charles E.,Mason,PH4
38,44,1990,Gregory Lee,Riddoch,SDN
38,45,1881,William Henry,Wright,BSN
38,47,1981,Rene George,Lachemann,SEA
38,48,1974,Wesley Noreen,Westrum,SFN
38,52,1980,Preston,Gomez,CHN
38,57,1888,Timothy Paul,Sullivan,WS8
38,58,1982,Donald William,Zimmer,TEX
38,65,1981,John Joseph,Amalfitano,CHN
38,68,1898,Charles Hercules,Ebbets,BRO
38,115,1935,William Boyd,McKechnie,BSN
37,18,1932,Charles John,Grimm,CHN
37,19,1938,Delmer David,Baker,DET
37,21,1905,Napoleon,Lajoie,CLE
37,23,1878,Calvin Alexander,McVey,CN1
37,28,1905,Frank Gibson,Selee,CHN
37,29,1976,Norman Burt,Sherry,CAL
37,38,1948,Melvin Thomas,Ott,NY1
37,42,1948,William Benjamin,Chapman,PHI
37,43,1882,Edgar Edward,Cuthbert,SL4
37,43,1990,John Aloysius,McKeon,SDN
37,46,1966,Donald Henry,Heffner,CIN
37,50,1978,Lawrence Eugene,Doby,CHA
37,51,2015,Peter,Mackanin,PHI
37,69,1981,Robert James,Mattick,TOR
37,71,1977,Bobby Brooks,Winkles,OAK
37,97,1904,Patrick Joseph,Donovan,WS1
36,23,1935,Stephen Francis,O'Neill,CLE
36,26,1933,Frank Francis,Frisch,SLN
36,31,1936,Gordon Stanley,Cochrane,DET
36,34,1972,William Joseph,Rigney,MIN
36,38,1986,Michael Dennis,Ferraro,KCA
36,38,1998,William Ellis,Russell,LAN
36,46,1997,Robert Raymond,Boone,KCA
36,48,1974,Richard Hirschfeld,Williams,CAL
36,53,1896,Arthur Albert,Irwin,NY1
36,54,2008,James David,Riggleman,SEA
36,67,1957,Louis,Boudreau,KC1
36,67,1957,Robert Randall,Bragan,PIT
36,76,1896,William Henry,McGunnigle,LS3
36,94,1894,William Harrison,Barnie,LS3
36,104,1919,Cornelius Alexander,Mack,PHA
36,117,1916,Cornelius Alexander,Mack,PHA
35,25,1877,John Curtis,Chapman,LS1
35,32,1975,Frank Joseph,Lucchesi,TEX
35,37,1948,Leo Ernest,Durocher,BRO
35,39,2008,John Michael,Gibbons,TOR
35,41,2002,Joel Patrick,Skinner,CLE
35,42,1954,Terry Bluford,Moore,PHI
35,43,1961,Elvin Walter,Tappe,CHN
35,45,1951,Frank Francis,Frisch,CHN
35,45,1959,Edward Mayo,Smith,CIN
35,46,1977,David,Garcia,CAL
35,48,1882,Robert Vavasour,Ferguson,TRN
35,54,1897,Fred Clifford,Clarke,LS3
35,60,1887,Oliver Perry,Caylor,NY4
35,67,1961,Henry Albert,Bauer,KC1
35,77,1884,Charles Michael,Hackett,CL2
35,79,1906,James Joseph,Collins,BOS
35,96,1895,John James,McCloskey,LS3
34,20,1937,Delmer David,Baker,DET
34,23,2010,William Nathaniel,Showalter,BAL
34,26,1902,Joseph James,Kelley,CIN
34,27,1875,Michael Henry,McGeary,PH2
34,28,1879,Calvin Alexander,McVey,CN1
34,29,1929,William Boyd,McKechnie,SLN
34,31,1979,Robert Granville,Lemon,NYA
34,32,1889,John Wesley,Glasscock,IN3
34,34,1891,Robert H.,Leadley,CL4
34,35,2008,Willie Larry,Randolph,NYN
34,36,1885,William Henry,Watkins,DTN
34,36,2010,Fredi Jesus,Gonzalez,FLO
34,39,1884,Edward Siegfried,Hengel,CHU
34,40,1978,Robert Granville,Lemon,CHA
34,42,1974,Charles Francis,Fox,SFN
34,45,1890,Henry E.,Larkin,CLP
34,45,1968,Edward Raymond,Stanky,CHA
34,49,1916,Charles Lincoln,Herzog,CIN
34,49,2002,Don Edward,Baylor,CHN
34,49,2010,Kirk Harold,Gibson,ARI
34,52,1888,Mordecai Hamilton,Davidson,LS2
34,55,1983,Delmar Wesley,Crandall,SEA
34,56,1905,James Timothy,Burke,SLN
34,57,1933,William,Killefer,SLA
34,58,1982,John Francis,McNamara,CIN
33,11,1883,John Francis,Morrill,BSN
33,18,1966,William Clyde,Hitchcock,ATL
33,23,1874,John Dickson,McBride,PH1
33,25,1960,William Joseph,Rigney,SFN
33,27,1878,Thomas Jefferson,York,PRO
33,30,1997,John Aloysius,McKeon,CIN
33,39,1964,George Bevan,Strickland,CLE
33,41,1961,Solomon Joseph,Hemus,SLN
33,42,1925,William,Killefer,CHN
33,42,2009,James David,Riggleman,WAS
33,45,2002,Bruce Edward,Kimm,CHN
33,47,1972,Paul Francis,Owens,PHI
33,47,1990,Dorrel Norman Elvert,Herzog,SLN
32,12,1924,Hugh Ambrose,Jennings,NY1
32,25,1966,Robert Virgil,Swift,DET
32,31,1895,John Joseph,Doyle,NY1
32,33,1922,George C.,Gibson,PIT
32,33,2015,Harry Ralston,Black,SDN
32,39,2011,Edwin,Rodriguez,FLO
32,41,1881,John Edgar,Clapp,CL2
32,42,1928,Ray William,Schalk,CHA
32,44,1992,Colbert Dale,Harrah,TEX
32,46,1904,Edward Grant,Barrow,DET
32,53,1991,Dudley Michael,Hargrove,CLE
32,65,1883,Horace B.,Phillips,CL5
32,67,1932,Martin Joseph,McManus,BOS
31,27,1877,Robert Vavasour,Ferguson,HAR
31,28,1950,Joseph Vincent,McCarthy,BOS
31,31,1977,Frank Joseph,Lucchesi,TEX
31,36,1958,Robert Randall,Bragan,CLE
31,40,1890,George K.,Frazer,SR2
31,40,1891,Oliver Wendell,Tebeau,CL4
31,42,1959,Michael Franklin,Higgins,BOS
31,44,1994,Marcel Ernest,Lachemann,CAL
31,47,1891,Edward Hugh,Hanlon,PIT
31,48,1997,Anthony Joseph,Muser,KCA
31,48,2010,Andrew Jay,Hinch,ARI
31,51,2007,Jerry Austin,Narron,CIN
31,55,1899,Frederick Chamberlain,Hoey,NY1
31,56,1987,Patrick,Corrales,CLE
31,57,1885,John Curtis,Chapman,BFN
31,64,1965,Charles Dillon,Stengel,NYN
30,14,1872,John Dickson,McBride,PH1
30,24,1883,John Joseph,Burdock,BSN
30,26,1975,Alfred Manuel,Martin,NYA
30,30,1878,Robert Vavasour,Ferguson,CHN
30,32,1983,Patrick,Corrales,CLE
30,36,1876,John Curtis,Chapman,LS1
30,37,1875,James Leon,Wood,CH2
30,38,1875,Nathan Woodhull,Hicks,NY2
30,38,1888,Thomas Joseph,Loftus,CL3
30,40,1958,Edwin Milby,Sawyer,PHI
30,40,1981,James Gottfried,Frey,KCA
30,43,1981,William Frederick,Gardner,MIN
30,44,1904,Robert Lincoln,Lowe,DET
30,44,1974,Bobby Brooks,Winkles,CAL
30,45,1987,Howard Rodney,Edwards,CLE
30,59,1917,Hugo Francis,Bezdek,PIT
30,60,1934,Robert Arthur,O'Farrell,CIN
30,60,1939,Earle Thaddeus,Mack,PHA
30,91,1886,David Elwood,Rowe,KCN
29,11,1874,Richard,Higham,NY2
29,18,1964,Richard Allan,Sisler,CIN
29,24,1936,Gordon Stanley,Cochrane,DET
29,26,1985,Joseph Salvatore,Altobelli,BAL
29,29,1874,William H.,Craver,PH2
29,31,1918,James Timothy,Burke,SLA
29,32,1987,John Frederick,Felske,PHI
29,33,1982,Clyde Edward,King,NYA
29,34,1981,Gene William,Mauch,CAL
29,35,1899,John B.,Day,NY1
29,40,2007,Samuel Benedict,Perlozzo,BAL
29,44,1986,Jackie Spencer,Moore,OAK
29,46,1919,Clifford Carlton,Cravath,PHI
29,50,2004,Robert Earl,Brenly,ARI
28,3,1884,Timothy Paul,Sullivan,SLU
28,14,1896,William Michael,Joyce,NY1
28,15,1873,James Leon,Wood,PH2
28,23,1873,John Dickson,McBride,PH1
28,23,1982,Robert Perry,Lillis,HOU
28,31,1951,William Harold,Southworth,BSN
28,32,1877,George,McManus,SL3
28,35,1952,Edwin Milby,Sawyer,PHI
28,43,1889,Horace B.,Phillips,PIT
28,45,1889,Arthur Albert,Irwin,WS8
28,57,1945,William Benjamin,Chapman,PHI
28,68,1883,William Harrison,Barnie,BL2
28,84,1884,John Curtis,Chapman,DTN
27,13,1872,William H.,Craver,BL1
27,14,1890,Charles Columbus,Campau,SL4
27,24,1934,George C.,Gibson,PIT
27,24,1952,Rogers,Hornsby,CIN
27,26,1979,John Lester,Moss,DET
27,27,1968,Gene William,Mauch,PHI
27,27,1979,Anthony,LaRussa,CHA
27,32,1892,Thomas Everett,Burns,PIT
27,33,1892,Charles John,Crooks,SLN
27,35,1985,William Frederick,Gardner,MIN
27,36,2011,Robert Peter,Geren,OAK
27,37,1902,John Alexander,McPhee,CIN
27,43,1982,Russell Eugene,Nixon,CIN
27,43,2005,David Allen,Miley,CIN
27,47,1951,Philip Joseph,Cavarretta,CHN
27,55,1879,James,McCormick,CL2
27,55,1952,Frederick Charles,Hutchinson,DET
27,71,1908,Norman Arthur,Elberfeld,NYA
26,12,1880,Michael Cornelius,Dorgan,PRO
26,18,1889,Edward Hugh,Hanlon,PIT
26,20,1937,Gordon Stanley,Cochrane,DET
26,21,1980,Robert Leroy,Rodgers,ML4
26,25,1933,Roger Thorpe,Peckinpaugh,CLE
26,25,1957,Daniel Edward,Murtaugh,PIT
26,27,1915,William Corcoran,Phillips,NEW
26,27,1975,Roy David,McMillan,NYN
26,27,1977,John Aloysius,McKeon,OAK
26,29,1887,Frank Carter,Bancroft,PH4
26,31,1902,John Joseph,McGraw,BLA
26,31,1960,Joseph Lowell,Gordon,DET
26,31,1977,Frank,Robinson,CLE
26,32,1960,James Joseph,Dykes,CLE
26,33,1877,Albert Goodwill,Spalding,CHN
26,33,1961,Joseph Lowell,Gordon,KC1
26,38,1986,Anthony,LaRussa,CHA
26,40,1982,Darrell Dean,Johnson,TEX
26,41,1921,Irvin Key,Wilhelm,PHI
26,46,1980,John Joseph,Amalfitano,CHN
26,47,1983,Rene George,Lachemann,SEA
26,48,2015,Ryne Dee,Sandberg,PHI
26,50,1972,Frank Joseph,Lucchesi,PHI
26,61,2009,Manuel Elias,Acta,WAS
26,73,1890,James C.,Kennedy,BR4
25,10,1890,Robert Gilman,Allen,PHI
25,20,1978,David,Garcia,CAL
25,25,1967,Sabath Anthony,Mele,MIN
25,34,1945,Delphia Louis,Bissonette,BSN
25,37,1939,Cornelius Alexander,Mack,PHA
25,37,1943,Fred Landis,Fitzsimmons,PHI
25,38,1896,Thomas Jefferson,Dowd,SLN
25,38,1902,John Joseph,McGraw,NY1
25,40,1990,Russell Eugene,Nixon,ATL
25,43,1889,Frank Carter,Bancroft,IN3
25,43,1916,Christopher,Mathewson,CIN
25,44,1974,Rufus James,Marshall,CHN
25,47,2008,John Lowell,McLaren,SEA
25,52,1937,Rogers,Hornsby,SLA
25,52,1991,John Francis,McNamara,CLE
25,60,1884,James H.,Gifford,IN2
25,62,1921,William Edward,Donovan,PHI
24,13,2010,Gregory Michael,Quade,CHN
24,14,1872,John Van Buskirk,Hatfield,NY2
24,14,1884,Charles N.,Snyder,CN2
24,15,1978,Bobby Brooks,Winkles,OAK
24,17,1958,James Joseph,Dykes,CIN
24,18,1965,Robert Virgil,Swift,DET
24,22,1956,Charles John,Grimm,ML1
24,27,1881,John A.,Farrell,PRO
24,32,1881,Michael Cornelius,Dorgan,WOR
24,32,1908,Clark Calvin,Griffith,NYA
24,32,1965,Robert Daniel,Kennedy,CHN
24,32,1984,Daniel Leonard,Ozark,SFN
24,33,1891,William Henry,McGunnigle,PIT
24,34,1990,Joseph Paul,Torre,SLN
24,36,1878,John Edgar,Clapp,IN1
